OrderID,OrderDate,CustomerID,ProductID,Region,Quantity,UnitPrice,Discount
7469,2023-10-31,1055,2020,East,9,1077.64,0.0
7470,2024-12-15,1079,2019,South,1,1691.06,0.05
7471,2024-12-02,1011,2030,East,8,231.92,0.05
7472,2023-02-26,1066,2040,East,8,1461.95,0.05
7473,2023-02-22,1015,2040,West,3,709.38,0.0
7474,2024-01-10,1060,2011,North,6,1303.95,0.0
7475,2024-01-10,1047,2039,South,6,1584.01,0.1
7476,2024-10-25,1072,2004,North,1,1529.62,0.0
7477,2024-07-28,1091,2004,South,7,1879.63,0.1
7478,2023-05-22,1043,2030,South,4,54.67,0.0
7479,2024-07-06,1015,2040,West,9,995.98,0.05
7480,2024-08-17,1090,2015,South,8,1480.4,0.1
7481,2023-08-19,1042,2044,East,1,1248.07,0.0
7482,2023-10-01,1065,2027,West,4,237.07,0.05
7483,2023-10-11,1007,2021,North,9,1236.94,0.0
7484,2024-01-17,1045,2035,West,9,1730.24,0.0
7485,2024-05-12,1065,2023,North,6,1488.74,0.0
7486,2024-04-26,1091,2030,East,6,1078.45,0.0
7487,2024-04-07,1080,2005,East,9,1738.85,0.0
7488,2024-11-20,1089,2037,North,4,543.86,0.15
7489,2023-07-12,1059,2034,North,9,480.23,0.05
7490,2023-03-24,1051,2014,South,1,169.41,0.1
7491,2023-10-23,1010,2020,North,9,311.7,0.15
7492,2023-06-18,1036,2016,North,5,1190.1,0.1
7493,2024-12-14,1019,2041,West,6,264.39,0.0
7494,2023-06-04,1027,2009,North,1,564.98,0.0
7495,2023-10-28,1054,2031,South,6,872.13,0.0
7496,2024-04-30,1045,2023,West,6,1855.43,0.15
7497,2024-03-30,1095,2024,North,6,58.97,0.0
7498,2023-10-26,1025,2015,North,3,1060.29,0.05
7499,2023-01-23,1030,2008,East,6,849.83,0.0
7500,2024-02-26,1075,2021,East,6,696.63,0.1
7501,2024-11-02,1083,2043,East,7,1633.84,0.1
7502,2024-05-12,1076,2010,West,2,1493.29,0.05
7503,2024-04-13,1039,2028,South,8,1830.05,0.1
7504,2023-11-10,1022,2012,East,8,972.55,0.0
7505,2023-08-21,1062,2018,East,9,675.17,0.1
7506,2023-10-23,1099,2020,North,2,105.99,0.05
7507,2023-06-01,1046,2043,East,2,394.38,0.1
7508,2024-04-11,1022,2015,South,9,1086.14,0.0
7509,2024-12-29,1069,2020,East,9,1680.95,0.0
7510,2023-07-06,1023,2005,South,7,1885.21,0.0
7511,2023-06-15,1031,2030,North,5,167.21,0.0
7512,2023-02-12,1041,2028,South,2,478.14,0.15
7513,2024-03-27,1034,2022,East,3,292.51,0.0
7514,2023-07-08,1027,2007,North,1,969.43,0.05
7515,2024-11-12,1041,2025,East,6,1710.05,0.15
7516,2023-06-01,1048,2020,West,4,312.25,0.0
7517,2024-07-06,1021,2030,East,3,671.28,0.1
7518,2023-05-05,1004,2031,West,3,349.46,0.1
7519,2024-05-26,1099,2032,South,2,1217.8,0.1
7520,2024-04-14,1041,2028,South,6,243.28,0.0
7521,2023-01-05,1095,2008,East,8,1073.01,0.1
7522,2024-10-24,1091,2020,East,3,1200.44,0.0
7523,2024-04-30,1038,2009,South,7,1194.23,0.1
7524,2024-08-01,1094,2042,West,7,1044.18,0.0
7525,2023-12-13,1089,2036,North,2,1236.21,0.0
7526,2024-05-05,1006,2014,South,8,1847.75,0.0
7527,2024-11-25,1071,2036,North,1,225.6,0.0
7528,2023-11-12,1004,2032,West,9,1994.2,0.0
7529,2024-09-24,1029,2010,West,3,1610.88,0.1
7530,2024-01-01,1012,2024,East,3,230.62,0.0
7531,2023-02-26,1078,2025,South,8,906.5,0.05
7532,2024-08-20,1068,2031,South,5,837.82,0.0
7533,2023-10-12,1026,2015,North,4,1760.35,0.05
7534,2023-03-27,1069,2038,West,5,123.66,0.0
7535,2024-11-24,1086,2008,North,9,776.53,0.15
7536,2024-06-08,1051,2017,South,3,1583.67,0.05
7537,2024-05-17,1041,2039,North,5,766.93,0.1
7538,2024-11-13,1047,2019,West,2,1639.52,0.0
7539,2023-06-01,1092,2011,West,6,429.76,0.0
7540,2024-01-14,1050,2045,East,7,1544.49,0.1
7541,2023-01-13,1037,2015,East,8,520.63,0.1
7542,2023-12-26,1040,2020,West,2,867.22,0.0
7543,2024-07-28,1012,2016,South,9,374.09,0.0
7544,2024-03-30,1095,2032,West,3,632.45,0.05
7545,2024-03-29,1037,2002,South,8,1832.59,0.0
7546,2024-03-10,1094,2001,West,8,1305.26,0.0
7547,2023-05-23,1076,2041,North,8,741.26,0.1
7548,2023-05-28,1027,2014,East,2,1962.35,0.05
7549,2024-05-01,1068,2012,East,5,52.65,0.0
7550,2023-03-09,1076,2021,West,8,677.55,0.05
7551,2023-04-01,1001,2024,West,2,1584.35,0.1
7552,2024-10-16,1035,2030,West,7,1673.51,0.1
7553,2023-06-29,1072,2010,West,6,1749.43,0.1
7554,2024-12-28,1073,2003,South,7,129.48,0.05
7555,2023-07-24,1024,2015,West,7,1256.56,0.0
7556,2023-10-24,1071,2037,West,8,374.26,0.0
7557,2023-02-13,1039,2004,East,1,1853.35,0.0
7558,2024-05-20,1072,2034,West,1,1507.36,0.0
7559,2023-08-18,1004,2029,North,4,469.22,0.1
7560,2023-06-07,1034,2023,East,8,561.0,0.0
7561,2024-10-17,1082,2021,West,1,86.82,0.1
7562,2023-05-08,1084,2022,East,8,858.83,0.05
7563,2024-03-03,1023,2022,West,1,1778.98,0.0
7564,2024-12-05,1083,2022,South,7,1229.59,0.05
7565,2023-01-30,1016,2026,East,9,490.8,0.1
7566,2024-05-19,1009,2006,East,9,606.75,0.1
7567,2024-08-18,1062,2008,West,5,1012.67,0.05
7568,2023-09-22,1081,2029,West,4,684.19,0.05
7569,2024-12-11,1016,2044,East,1,546.06,0.1
7570,2024-06-08,1094,2014,North,3,1985.67,0.05
7571,2023-09-23,1021,2018,North,5,763.38,0.0
7572,2023-05-30,1041,2027,West,5,1678.47,0.0
7573,2024-12-10,1018,2033,East,3,1905.06,0.0
7574,2023-06-17,1007,2027,East,3,1123.33,0.0
7575,2024-01-05,1054,2036,East,1,1123.11,0.0
7576,2023-02-19,1038,2031,East,6,455.43,0.05
7577,2024-06-26,1082,2024,North,2,1214.25,0.0
7578,2024-06-10,1025,2029,South,5,1434.14,0.0
7579,2023-04-07,1077,2005,South,9,411.69,0.0
7580,2024-07-10,1042,2045,East,3,1378.49,0.05
7581,2024-12-02,1039,2013,East,8,493.91,0.1
7582,2024-12-02,1090,2026,East,1,1093.37,0.0
7583,2023-04-09,1069,2009,East,5,219.31,0.0
7584,2023-05-28,1002,2011,South,2,1646.53,0.0
7585,2024-06-14,1037,2041,East,1,890.29,0.05
7586,2024-05-11,1053,2026,East,9,1168.97,0.1
7587,2023-06-16,1014,2026,South,8,1420.51,0.05
7588,2023-06-08,1065,2027,South,7,1559.23,0.15
7589,2023-07-12,1072,2035,North,1,922.48,0.15
7590,2024-03-03,1059,2035,North,8,1948.49,0.0
7591,2023-04-30,1017,2001,North,3,1115.3,0.05
7592,2024-05-06,1045,2001,East,4,1249.66,0.05
7593,2024-12-08,1047,2008,South,3,1640.66,0.05
7594,2024-03-28,1077,2037,East,7,1771.35,0.15
7595,2023-06-26,1091,2037,East,7,239.08,0.0
7596,2023-01-30,1096,2007,North,7,1603.59,0.0
7597,2023-08-16,1017,2011,South,3,761.1,0.0
7598,2024-12-05,1030,2038,East,3,473.17,0.15
7599,2023-05-09,1027,2012,South,7,541.49,0.0
7600,2023-03-22,1055,2038,North,7,1195.26,0.0
7601,2023-03-21,1003,2009,West,5,1869.42,0.0
7602,2024-03-17,1006,2006,South,5,1695.19,0.0
7603,2023-04-21,1005,2041,North,5,1719.85,0.1
7604,2024-04-25,1016,2009,East,1,143.29,0.0
7605,2023-02-14,1009,2022,East,1,249.02,0.0
7606,2024-11-14,1002,2015,North,6,1780.08,0.0
7607,2023-05-07,1078,2045,South,2,314.78,0.1
7608,2024-08-24,1026,2036,South,3,1119.89,0.0
7609,2024-11-17,1045,2044,North,8,528.97,0.1
7610,2023-04-03,1019,2007,East,7,1722.3,0.0
7611,2024-08-16,1045,2025,East,1,1254.23,0.0
7612,2023-06-14,1065,2003,South,4,1089.59,0.15
7613,2024-06-01,1073,2025,North,7,291.17,0.0
7614,2023-04-12,1075,2023,North,9,1751.47,0.05
7615,2024-06-25,1028,2031,South,4,1727.47,0.1
7616,2023-10-16,1022,2018,North,7,1132.47,0.05
7617,2023-04-12,1028,2041,West,5,1452.51,0.1
7618,2024-01-11,1090,2011,South,2,911.38,0.05
7619,2024-03-26,1087,2026,North,8,241.12,0.0
7620,2023-07-05,1046,2036,West,3,728.35,0.0
7621,2024-03-10,1028,2038,South,3,1304.64,0.0
7622,2024-02-22,1015,2006,East,2,1367.88,0.05
7623,2023-05-07,1060,2034,North,2,1535.65,0.15
7624,2024-06-16,1018,2012,West,5,1991.63,0.0
7625,2024-01-05,1091,2016,East,7,837.97,0.1
7626,2024-07-24,1093,2029,North,1,133.01,0.1
7627,2023-03-26,1042,2006,West,5,351.63,0.15
7628,2023-04-29,1050,2024,East,5,1629.87,0.1
7629,2024-04-12,1077,2014,East,8,49.69,0.1
7630,2024-12-04,1057,2014,South,5,605.45,0.1
7631,2024-07-21,1053,2041,East,3,638.13,0.05
7632,2024-03-14,1025,2023,North,7,529.76,0.1
7633,2024-05-02,1087,2039,East,7,634.03,0.15
7634,2023-07-03,1002,2002,West,6,1828.9,0.05
7635,2024-11-19,1014,2031,West,2,1577.28,0.1
7636,2024-03-24,1067,2014,North,6,209.95,0.0
7637,2023-05-03,1019,2010,West,6,1396.0,0.0
7638,2024-02-15,1089,2040,North,8,882.55,0.0
7639,2023-06-22,1009,2037,East,5,1716.9,0.0
7640,2023-07-23,1044,2006,South,6,1183.31,0.0
7641,2024-09-01,1052,2035,North,4,1757.54,0.0
7642,2023-08-27,1055,2020,West,7,1822.48,0.05
7643,2023-10-13,1098,2002,East,1,862.28,0.0
7644,2024-10-21,1052,2017,East,9,1777.08,0.0
7645,2024-05-02,1086,2030,West,3,1668.86,0.05
7646,2024-05-11,1066,2043,East,8,1231.63,0.0
7647,2023-05-31,1099,2003,West,9,1441.75,0.15
7648,2023-04-21,1016,2003,East,6,1841.66,0.1
7649,2024-05-16,1064,2017,South,4,1648.31,0.0
7650,2024-10-05,1018,2005,North,6,1813.78,0.0
7651,2023-04-12,1095,2024,North,3,407.65,0.0
7652,2023-03-11,1064,2008,North,3,101.79,0.15
7653,2023-07-03,1049,2007,East,2,1525.93,0.1
7654,2023-06-06,1039,2020,North,9,483.92,0.1
7655,2023-03-20,1085,2025,West,6,1763.65,0.1
7656,2024-04-22,1026,2005,East,1,1847.91,0.05
7657,2024-11-08,1064,2034,West,1,1125.96,0.05
7658,2024-05-31,1034,2005,East,1,341.4,0.05
7659,2024-07-07,1070,2025,North,9,620.67,0.05
7660,2023-02-02,1056,2039,North,2,1665.42,0.0
7661,2024-01-28,1058,2036,East,5,1523.38,0.1
7662,2024-01-21,1057,2030,West,2,1136.75,0.0
7663,2023-02-06,1005,2004,South,9,520.33,0.0
7664,2024-07-24,1085,2036,East,3,1996.33,0.05
7665,2024-12-24,1022,2016,West,7,1902.61,0.0
7666,2024-03-17,1018,2038,East,4,1441.55,0.0
7667,2024-02-03,1063,2034,North,7,470.23,0.0
7668,2024-08-05,1087,2045,West,9,1608.33,0.1
7669,2024-11-06,1071,2009,West,4,1783.75,0.0
7670,2024-05-02,1072,2014,South,4,577.0,0.0
7671,2024-06-02,1008,2024,West,2,1687.26,0.1
7672,2023-09-27,1064,2008,West,4,1961.72,0.1
7673,2024-09-23,1087,2027,East,3,163.36,0.05
7674,2023-10-19,1042,2036,North,8,1429.7,0.1
7675,2023-01-29,1076,2014,North,6,218.97,0.1
7676,2023-05-12,1047,2044,East,3,1481.02,0.0
7677,2024-08-20,1004,2026,East,3,1763.76,0.1
7678,2024-01-25,1013,2026,West,9,1655.46,0.0
7679,2023-12-20,1046,2021,West,8,145.98,0.15
7680,2023-12-26,1008,2012,South,5,982.06,0.1
7681,2023-09-11,1031,2039,East,1,1690.63,0.1
7682,2024-08-29,1011,2037,North,5,1739.98,0.0
7683,2023-11-09,1015,2045,East,1,1776.0,0.15
7684,2023-06-23,1003,2007,East,5,1197.58,0.0
7685,2023-02-08,1059,2010,West,2,1705.43,0.0
7686,2024-08-04,1066,2033,West,2,653.21,0.0
7687,2023-10-01,1003,2043,West,5,1060.07,0.05
7688,2024-08-25,1003,2005,East,7,1534.69,0.05
7689,2024-01-22,1074,2006,West,9,1105.66,0.05
7690,2023-11-27,1074,2025,North,7,1124.59,0.0
7691,2024-05-15,1013,2036,South,2,1527.43,0.0
7692,2023-12-11,1064,2010,East,6,560.05,0.05
7693,2023-06-20,1079,2036,East,1,312.42,0.0
7694,2024-01-08,1056,2034,South,4,884.36,0.0
7695,2024-05-23,1082,2038,North,4,1985.59,0.05
7696,2024-07-02,1028,2018,East,1,1368.13,0.05
7697,2023-09-29,1007,2009,East,1,1945.11,0.0
7698,2024-08-10,1052,2024,South,4,1640.2,0.1
7699,2024-10-01,1096,2003,North,3,782.0,0.0
7700,2024-08-15,1013,2007,East,1,1681.64,0.1
7701,2023-10-07,1009,2020,West,8,1903.6,0.15
7702,2024-03-13,1027,2021,East,9,1724.46,0.0
7703,2023-03-20,1084,2010,East,4,1782.14,0.0
7704,2024-05-31,1039,2044,West,3,519.08,0.1
7705,2024-11-10,1070,2039,East,9,1509.52,0.05
7706,2023-07-24,1054,2025,West,4,579.01,0.1
7707,2023-09-15,1080,2006,West,3,650.5,0.0
7708,2024-11-18,1098,2037,South,6,1451.83,0.0
7709,2023-01-20,1081,2039,South,2,1484.13,0.05
7710,2024-08-13,1064,2023,South,4,32.92,0.05
7711,2024-11-07,1096,2032,West,1,1863.49,0.1
7712,2023-10-02,1082,2045,West,4,1074.66,0.05
7713,2024-08-02,1094,2015,North,2,846.69,0.1
7714,2024-06-18,1026,2015,East,9,442.44,0.05
7715,2024-04-18,1019,2010,South,4,297.85,0.0
7716,2023-06-04,1096,2025,East,5,235.76,0.15
7717,2024-03-21,1053,2032,East,5,1121.47,0.0
7718,2023-03-07,1082,2040,South,6,215.15,0.1
7719,2024-02-27,1035,2027,East,3,1366.02,0.05
7720,2024-10-23,1021,2020,East,5,803.14,0.0
7721,2024-12-04,1077,2030,South,9,1883.31,0.1
7722,2024-02-20,1031,2038,North,6,1394.62,0.0
7723,2023-06-03,1025,2038,North,6,1495.86,0.0
7724,2023-09-09,1040,2011,West,1,1490.11,0.0
7725,2024-05-12,1072,2041,West,7,279.56,0.15
7726,2024-03-08,1083,2040,North,8,101.86,0.15
7727,2023-07-26,1021,2016,East,3,1530.01,0.0
7728,2023-05-20,1004,2007,East,3,1302.32,0.0
7729,2023-10-12,1085,2040,South,3,267.84,0.05
7730,2024-10-21,1006,2008,West,2,145.49,0.05
7731,2023-01-21,1008,2008,North,1,462.14,0.15
7732,2023-11-18,1078,2030,East,9,933.79,0.05
7733,2023-03-07,1053,2044,East,6,883.92,0.0
7734,2024-11-18,1085,2020,North,8,838.97,0.1
7735,2024-02-11,1093,2010,South,4,1423.4,0.1
7736,2023-08-30,1015,2018,North,5,621.46,0.0
7737,2024-06-18,1086,2021,East,1,420.08,0.0
7738,2024-05-23,1012,2040,South,9,1920.41,0.0
7739,2024-09-06,1016,2012,East,1,443.87,0.0
7740,2023-12-04,1075,2035,West,8,1745.55,0.0
7741,2023-08-30,1055,2032,South,1,1775.99,0.0
7742,2023-05-28,1014,2031,South,7,579.87,0.0
7743,2023-08-08,1036,2018,West,8,895.52,0.05
7744,2024-02-23,1033,2008,North,8,568.07,0.0
7745,2024-05-17,1069,2028,East,9,1299.64,0.0
7746,2024-12-17,1015,2009,East,2,1994.42,0.0
7747,2024-07-12,1055,2043,West,8,1998.85,0.0
7748,2024-11-30,1032,2011,East,1,658.84,0.1
7749,2023-05-29,1047,2017,West,3,566.17,0.05
7750,2024-01-12,1040,2024,North,6,1218.19,0.0
7751,2024-10-22,1078,2024,North,4,683.47,0.0
7752,2024-11-09,1007,2014,South,7,1720.27,0.1
7753,2023-09-17,1071,2032,West,7,1298.75,0.0
7754,2023-11-13,1082,2005,East,2,1273.04,0.05
7755,2024-12-02,1016,2023,South,7,1487.69,0.0
7756,2024-03-29,1050,2018,North,4,240.92,0.1
7757,2024-02-07,1033,2003,East,4,336.72,0.1
7758,2023-04-03,1097,2025,South,1,1385.17,0.15
7759,2023-11-01,1027,2030,South,1,1859.46,0.0
7760,2024-03-25,1081,2042,East,6,62.9,0.0
7761,2024-10-21,1053,2036,North,8,1108.72,0.0
7762,2023-10-08,1011,2014,West,5,477.63,0.1
7763,2024-04-27,1095,2002,West,1,408.75,0.0
7764,2023-12-07,1092,2022,West,9,1296.66,0.1
7765,2023-04-13,1021,2034,East,7,1903.99,0.0
7766,2024-06-02,1009,2043,East,8,965.54,0.0
7767,2024-03-06,1078,2010,East,3,1275.49,0.1
7768,2024-04-09,1089,2023,North,3,1624.75,0.0
7769,2023-02-23,1083,2005,South,4,1227.41,0.0
7770,2024-10-07,1057,2029,South,9,1921.46,0.0
7771,2023-01-04,1052,2042,South,3,1237.94,0.1
7772,2024-10-05,1040,2038,East,4,942.96,0.0
7773,2024-08-12,1011,2039,North,5,1414.43,0.05
7774,2023-06-11,1032,2024,South,1,663.76,0.05
7775,2024-08-31,1088,2005,West,2,1374.9,0.0
7776,2023-11-24,1058,2032,West,3,1847.87,0.0
7777,2023-05-17,1034,2017,South,3,1868.03,0.05
7778,2024-12-04,1076,2024,East,7,1129.13,0.0
7779,2023-10-16,1026,2009,North,7,537.52,0.0
7780,2024-02-29,1048,2011,South,8,1587.38,0.0
7781,2024-02-07,1049,2013,South,4,396.14,0.0
7782,2023-01-22,1003,2003,South,8,835.62,0.0
7783,2023-04-02,1060,2043,South,7,1508.0,0.15
7784,2023-09-26,1090,2013,South,2,1841.27,0.1
7785,2023-02-20,1052,2009,West,8,1385.98,0.0
7786,2024-09-06,1034,2002,South,1,1231.7,0.05
7787,2023-04-02,1048,2041,South,5,357.42,0.0
7788,2024-08-03,1016,2002,North,5,716.08,0.05
7789,2024-06-22,1056,2002,West,6,602.01,0.15
7790,2024-11-20,1064,2043,North,4,1472.39,0.1
7791,2023-08-18,1092,2003,South,2,91.43,0.05
7792,2023-07-15,1035,2019,East,7,1743.49,0.0
7793,2024-05-21,1049,2006,South,3,258.15,0.0
7794,2024-03-17,1027,2040,South,6,1143.18,0.05
7795,2023-10-17,1094,2002,South,8,528.05,0.0
7796,2024-03-04,1024,2021,West,5,668.83,0.0
7797,2023-05-30,1004,2027,East,4,1270.38,0.0
7798,2023-09-26,1031,2003,West,3,1900.3,0.0
7799,2023-09-12,1048,2044,West,3,1754.46,0.1
7800,2023-03-29,1002,2011,West,4,84.39,0.15
7801,2023-05-17,1042,2034,West,1,1310.4,0.1
7802,2024-12-04,1028,2026,West,5,1320.56,0.1
7803,2024-12-26,1055,2045,East,4,330.45,0.1
7804,2023-03-16,1013,2025,North,6,928.29,0.05
7805,2023-02-23,1043,2035,South,5,1326.33,0.0
7806,2024-04-27,1046,2012,North,2,222.9,0.15
7807,2023-01-06,1033,2010,West,1,174.04,0.1
7808,2023-11-06,1051,2038,East,3,1804.42,0.05
7809,2023-05-16,1072,2026,North,1,1950.28,0.1
7810,2024-08-17,1023,2028,East,5,1650.45,0.05
7811,2023-06-23,1065,2024,West,1,787.26,0.05
7812,2023-12-14,1060,2037,South,6,226.15,0.05
7813,2023-04-02,1041,2011,West,2,1469.97,0.0
7814,2023-05-26,1034,2004,North,3,70.32,0.1
7815,2023-11-17,1006,2040,South,6,1497.56,0.05
7816,2024-05-26,1036,2009,East,1,603.53,0.0
7817,2024-03-16,1037,2007,East,2,1700.13,0.0
7818,2024-09-19,1098,2012,East,6,1538.25,0.0
7819,2024-06-13,1041,2012,West,4,1414.05,0.15
7820,2023-06-18,1041,2026,West,2,739.93,0.05
7821,2023-06-04,1072,2027,West,5,776.73,0.05
7822,2023-02-24,1025,2039,South,6,1714.59,0.15
7823,2023-02-25,1030,2006,South,5,1274.55,0.0
7824,2023-02-06,1061,2020,East,9,423.88,0.05
7825,2023-06-17,1091,2033,West,8,963.68,0.0
7826,2024-03-22,1015,2010,West,5,293.92,0.05
7827,2023-02-11,1057,2044,East,5,1414.27,0.05
7828,2024-12-27,1072,2041,West,3,1418.63,0.0
7829,2024-04-13,1064,2019,North,3,1749.22,0.0
7830,2023-06-01,1016,2013,East,6,1937.72,0.0
7831,2023-04-06,1027,2036,East,3,172.65,0.0
7832,2023-07-04,1022,2002,East,2,1551.57,0.1
7833,2024-07-30,1085,2017,South,3,1464.86,0.05
7834,2024-08-20,1001,2012,South,4,1337.26,0.0
7835,2024-03-02,1010,2012,South,7,1617.9,0.0
7836,2024-05-25,1087,2021,North,1,1199.61,0.05
7837,2023-12-03,1004,2026,East,7,1383.68,0.0
7838,2024-11-28,1088,2029,North,2,1613.5,0.0
7839,2024-02-08,1048,2027,North,6,393.4,0.1
7840,2023-11-28,1020,2005,North,7,698.2,0.05
7841,2023-03-25,1059,2007,West,6,318.95,0.0
7842,2024-04-09,1081,2045,East,5,711.23,0.0
7843,2024-08-31,1085,2019,North,2,1783.92,0.0
7844,2023-12-04,1006,2009,West,5,1032.68,0.0
7845,2023-11-29,1094,2011,South,1,1631.3,0.15
7846,2023-08-05,1007,2028,East,2,96.0,0.05
7847,2023-11-27,1008,2018,North,9,1278.59,0.1
7848,2024-07-14,1078,2006,West,1,393.32,0.1
7849,2023-04-05,1052,2001,East,2,1240.81,0.1
7850,2023-07-02,1031,2038,West,4,1050.3,0.0
7851,2023-04-02,1003,2002,South,9,682.63,0.15
7852,2023-06-16,1050,2023,West,5,1721.69,0.0
7853,2023-10-19,1083,2038,South,2,469.06,0.1
7854,2023-05-04,1039,2019,West,9,920.67,0.0
7855,2024-03-18,1095,2007,East,7,776.45,0.0
7856,2024-12-02,1078,2020,South,6,1956.4,0.0
7857,2024-01-03,1086,2022,North,8,896.17,0.05
7858,2024-01-12,1066,2006,South,4,592.55,0.05
7859,2024-05-16,1058,2014,West,6,1976.11,0.1
7860,2024-05-02,1035,2017,West,8,930.01,0.0
7861,2023-04-03,1097,2021,West,8,763.03,0.0
7862,2024-01-13,1079,2036,South,1,1531.6,0.0
7863,2024-03-20,1081,2039,West,8,247.02,0.0
7864,2023-04-06,1006,2017,East,2,1928.07,0.0
7865,2024-04-19,1087,2027,South,8,95.43,0.0
7866,2024-10-25,1088,2016,South,1,333.59,0.0
7867,2024-05-22,1068,2026,North,5,1746.76,0.0
7868,2023-10-25,1060,2008,West,9,1959.25,0.1
7869,2023-03-23,1062,2015,East,5,44.02,0.05
7870,2023-06-02,1017,2005,East,4,1312.93,0.0
7871,2023-09-12,1067,2004,West,9,1182.24,0.0
7872,2023-10-30,1073,2021,North,6,36.55,0.0
7873,2024-07-18,1010,2029,North,7,1523.63,0.1
7874,2024-06-09,1014,2014,West,7,1458.22,0.0
7875,2024-02-27,1013,2045,West,3,173.13,0.05
7876,2024-11-07,1093,2024,East,1,531.86,0.05
7877,2023-12-30,1033,2032,North,6,899.37,0.1
7878,2024-05-30,1003,2009,North,5,1631.59,0.05
7879,2024-11-08,1060,2016,South,9,951.97,0.0
7880,2023-07-06,1051,2005,North,8,287.85,0.0
7881,2023-03-27,1054,2025,East,5,1302.08,0.0
7882,2023-11-18,1076,2032,West,5,418.45,0.0
7883,2024-11-17,1058,2035,East,1,461.89,0.0
7884,2023-12-16,1024,2032,South,9,505.93,0.15
7885,2023-07-09,1011,2019,East,3,33.17,0.0
7886,2024-11-20,1014,2037,West,5,1352.75,0.05
7887,2024-07-01,1003,2033,North,2,832.65,0.0
7888,2024-02-09,1015,2036,North,4,1859.29,0.1
7889,2023-06-25,1084,2027,West,3,1658.94,0.0
7890,2024-04-16,1089,2044,West,2,33.65,0.1
7891,2024-11-04,1096,2010,West,4,726.82,0.0
7892,2023-11-07,1080,2038,East,4,396.29,0.0
7893,2024-12-08,1087,2004,West,9,857.99,0.1
7894,2023-11-06,1012,2030,South,9,345.74,0.0
7895,2023-05-19,1002,2043,South,2,46.49,0.15
7896,2023-04-25,1003,2012,South,7,716.0,0.0
7897,2023-01-28,1027,2031,West,1,465.91,0.0
7898,2024-10-26,1019,2040,South,2,1603.86,0.0
7899,2024-03-22,1081,2012,South,3,437.08,0.05
7900,2023-03-30,1039,2010,West,7,745.78,0.05
7901,2023-06-01,1061,2021,West,9,778.7,0.1
7902,2023-01-23,1015,2004,South,9,1813.4,0.0
7903,2023-06-06,1095,2035,West,5,1224.68,0.1
7904,2024-05-11,1061,2043,North,1,1792.89,0.05
7905,2024-04-05,1075,2007,South,1,1053.72,0.05
7906,2023-07-26,1038,2043,West,3,822.38,0.0
7907,2023-02-22,1043,2022,North,4,1769.89,0.0
7908,2023-04-16,1081,2042,West,4,1806.75,0.0
7909,2024-03-01,1064,2041,East,7,1218.87,0.15
7910,2023-02-07,1063,2013,West,1,1343.24,0.0
7911,2024-05-12,1066,2021,West,4,958.38,0.05
7912,2023-08-26,1092,2018,North,3,698.47,0.1
7913,2024-06-24,1003,2002,West,3,461.72,0.15
7914,2024-08-13,1041,2033,North,6,346.82,0.0
7915,2023-10-02,1083,2016,West,1,371.2,0.1
7916,2024-04-29,1015,2035,West,2,1250.87,0.15
7917,2024-09-29,1083,2031,East,1,1571.34,0.0
7918,2024-04-04,1090,2045,West,4,21.92,0.0
7919,2023-01-22,1021,2012,East,5,1147.91,0.1
7920,2023-07-16,1061,2007,East,2,1364.31,0.05
7921,2024-03-24,1030,2032,South,5,1896.56,0.1
7922,2024-08-24,1088,2027,East,8,556.9,0.0
7923,2024-09-08,1092,2010,West,6,1133.94,0.0
7924,2023-05-15,1038,2032,West,5,1246.81,0.1
7925,2024-03-02,1087,2039,East,9,437.58,0.1
7926,2024-04-28,1021,2002,South,6,1223.93,0.05
7927,2023-10-17,1089,2021,North,7,372.77,0.05
7928,2024-11-14,1062,2008,South,9,384.74,0.05
7929,2023-06-27,1026,2024,South,5,1174.3,0.0
7930,2024-09-12,1063,2018,North,7,1127.76,0.1
7931,2024-03-01,1064,2025,East,2,346.83,0.0
7932,2023-08-29,1027,2025,North,9,525.57,0.0
7933,2023-01-19,1046,2018,East,2,1511.07,0.15
7934,2024-01-01,1087,2005,South,9,691.53,0.1
7935,2023-06-28,1065,2003,North,5,1137.38,0.15
7936,2023-03-07,1044,2031,West,5,1765.81,0.1
7937,2023-04-27,1080,2021,South,6,1810.7,0.05
7938,2023-05-04,1072,2019,South,2,1827.77,0.0
7939,2024-05-13,1034,2026,East,3,859.25,0.15
7940,2023-12-30,1099,2003,North,2,124.14,0.1
7941,2024-07-24,1035,2015,South,5,1239.87,0.0
7942,2024-12-07,1066,2017,North,3,1594.98,0.0
7943,2024-12-24,1007,2023,West,9,351.8,0.0
7944,2024-04-13,1097,2020,North,1,1804.86,0.1
7945,2023-04-19,1079,2024,North,7,1634.0,0.0
7946,2024-07-29,1006,2017,North,3,1275.57,0.1
7947,2023-06-21,1081,2044,North,9,1017.12,0.0
7948,2023-07-30,1047,2041,South,8,1388.97,0.0
7949,2023-10-27,1091,2002,West,4,1539.14,0.1
7950,2024-06-02,1064,2030,North,2,1949.94,0.1
7951,2023-06-07,1083,2035,East,1,829.55,0.05
7952,2023-12-09,1018,2033,North,8,1800.81,0.15
7953,2023-07-26,1057,2014,West,1,339.45,0.0
7954,2023-01-07,1032,2041,West,9,1105.12,0.15
7955,2023-12-16,1037,2010,South,2,1924.52,0.05
7956,2023-03-29,1035,2043,East,5,304.58,0.1
